dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,budget_in_bytes,is_guideline,lookup_time,lookup_accu
osm_cellids_200M_uint64,200000000,radix,linear_regression,33554431,lind,model_biased_binary,1073741816,0,20000000,1073741824,0,6067268618,2000207222435828
osm_cellids_200M_uint64,200000000,radix,linear_regression,33554431,lind,model_biased_binary,1073741816,1,20000000,1073741824,0,6059194210,2000207222435828
osm_cellids_200M_uint64,200000000,radix,linear_regression,33554431,lind,model_biased_binary,1073741816,2,20000000,1073741824,0,6067125318,2000207222435828
osm_cellids_200M_uint64,200000000,linear_spline,linear_regression,67108862,none,model_biased_exponential,1073741824,0,20000000,1073741824,1,5675182243,2000207222435828
osm_cellids_200M_uint64,200000000,linear_spline,linear_regression,67108862,none,model_biased_exponential,1073741824,1,20000000,1073741824,1,5695945681,2000207222435828
osm_cellids_200M_uint64,200000000,linear_spline,linear_regression,67108862,none,model_biased_exponential,1073741824,2,20000000,1073741824,1,5687418397,2000207222435828
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,126,none,model_biased_exponential,2048,0,20000000,2048,0,17794247630,2000207198144642
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,126,none,model_biased_exponential,2048,1,20000000,2048,0,17788633740,2000207198144642
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,126,none,model_biased_exponential,2048,2,20000000,2048,0,17789770168,2000207198144642
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,0,20000000,2048,0,15564801117,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,1,20000000,2048,0,15572025625,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,2,20000000,2048,0,15560515687,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,63,lind,model_biased_binary,2048,0,20000000,2048,0,15428829381,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,63,lind,model_biased_binary,2048,1,20000000,2048,0,15425462162,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,63,lind,model_biased_binary,2048,2,20000000,2048,0,15425689712,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,125,none,model_biased_exponential,2048,0,20000000,2048,0,17393106600,2000207200784816
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,125,none,model_biased_exponential,2048,1,20000000,2048,0,17390994794,2000207200784816
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,125,none,model_biased_exponential,2048,2,20000000,2048,0,17390304194,2000207200784816
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,83,labs,binary,2040,0,20000000,2048,0,15897281371,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,83,labs,binary,2040,1,20000000,2048,0,15897799031,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,83,labs,binary,2040,2,20000000,2048,0,15898124421,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,62,lind,model_biased_binary,2032,0,20000000,2048,0,15570845840,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,62,lind,model_biased_binary,2032,1,20000000,2048,0,15557589787,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,62,lind,model_biased_binary,2032,2,20000000,2048,0,15556817375,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,126,none,model_biased_exponential,2048,0,20000000,2048,0,17317201975,2000207165457415
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,126,none,model_biased_exponential,2048,1,20000000,2048,0,17310919181,2000207165457415
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,126,none,model_biased_exponential,2048,2,20000000,2048,0,17311107936,2000207165457415
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,84,labs,binary,2048,0,20000000,2048,0,15046897017,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,84,labs,binary,2048,1,20000000,2048,0,15045683996,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,84,labs,binary,2048,2,20000000,2048,0,15044446244,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,63,lind,model_biased_binary,2048,0,20000000,2048,0,15006615636,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,63,lind,model_biased_binary,2048,1,20000000,2048,0,15014493234,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,63,lind,model_biased_binary,2048,2,20000000,2048,0,15016674042,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,126,none,model_biased_exponential,2040,0,20000000,2048,0,25246977098,2000207165425440
wiki_ts_200M_uint64,200000000,radix,linear_regression,126,none,model_biased_exponential,2040,1,20000000,2048,0,25243858223,2000207165425440
wiki_ts_200M_uint64,200000000,radix,linear_regression,126,none,model_biased_exponential,2040,2,20000000,2048,0,25252924575,2000207165425440
wiki_ts_200M_uint64,200000000,radix,linear_regression,84,labs,binary,2040,0,20000000,2048,0,20488407194,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,84,labs,binary,2040,1,20000000,2048,0,20476879403,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,84,labs,binary,2040,2,20000000,2048,0,20474035923,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,63,lind,model_biased_binary,2040,0,20000000,2048,0,21575446579,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,63,lind,model_biased_binary,2040,1,20000000,2048,0,21570913095,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,63,lind,model_biased_binary,2040,2,20000000,2048,0,21571929684,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,0,20000000,2048,1,15424431474,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,1,20000000,2048,1,15415869099,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,84,labs,binary,2048,2,20000000,2048,1,15421170967,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,254,none,model_biased_exponential,4096,0,20000000,4096,0,16697360488,2000207196312682
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,254,none,model_biased_exponential,4096,1,20000000,4096,0,16688285192,2000207196312682
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,254,none,model_biased_exponential,4096,2,20000000,4096,0,16688966036,2000207196312682
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,0,20000000,4096,0,14583758780,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,1,20000000,4096,0,14580538557,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,2,20000000,4096,0,14569051020,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,127,lind,model_biased_binary,4096,0,20000000,4096,0,14346543937,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,127,lind,model_biased_binary,4096,1,20000000,4096,0,14347237374,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,127,lind,model_biased_binary,4096,2,20000000,4096,0,14358064341,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,253,none,model_biased_exponential,4096,0,20000000,4096,0,16562100878,2000207194532679
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,253,none,model_biased_exponential,4096,1,20000000,4096,0,16560566933,2000207194532679
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,253,none,model_biased_exponential,4096,2,20000000,4096,0,16559730070,2000207194532679
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,168,labs,binary,4080,0,20000000,4096,0,15007922210,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,168,labs,binary,4080,1,20000000,4096,0,15006807192,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,168,labs,binary,4080,2,20000000,4096,0,15007092518,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,126,lind,model_biased_binary,4080,0,20000000,4096,0,14668216803,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,126,lind,model_biased_binary,4080,1,20000000,4096,0,14667015792,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,126,lind,model_biased_binary,4080,2,20000000,4096,0,14658237020,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,254,none,model_biased_exponential,4096,0,20000000,4096,0,16347936807,2000207165469795
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,254,none,model_biased_exponential,4096,1,20000000,4096,0,16354629810,2000207165469795
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,254,none,model_biased_exponential,4096,2,20000000,4096,0,16343672204,2000207165469795
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,169,labs,binary,4088,0,20000000,4096,0,14579799701,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,169,labs,binary,4088,1,20000000,4096,0,14587485320,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,169,labs,binary,4088,2,20000000,4096,0,14585628220,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,127,lind,model_biased_binary,4096,0,20000000,4096,0,14461049511,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,127,lind,model_biased_binary,4096,1,20000000,4096,0,14469955216,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,127,lind,model_biased_binary,4096,2,20000000,4096,0,14460153644,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,254,none,model_biased_exponential,4088,0,20000000,4096,0,24123213504,2000207200544906
wiki_ts_200M_uint64,200000000,radix,linear_regression,254,none,model_biased_exponential,4088,1,20000000,4096,0,24124584581,2000207200544906
wiki_ts_200M_uint64,200000000,radix,linear_regression,254,none,model_biased_exponential,4088,2,20000000,4096,0,24132722647,2000207200544906
wiki_ts_200M_uint64,200000000,radix,linear_regression,169,labs,binary,4080,0,20000000,4096,0,19258341300,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,169,labs,binary,4080,1,20000000,4096,0,19254356069,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,169,labs,binary,4080,2,20000000,4096,0,19254146748,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,127,lind,model_biased_binary,4088,0,20000000,4096,0,20069243584,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,127,lind,model_biased_binary,4088,1,20000000,4096,0,20065488149,2000207165423453
wiki_ts_200M_uint64,200000000,radix,linear_regression,127,lind,model_biased_binary,4088,2,20000000,4096,0,20066265642,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,0,20000000,4096,1,14562668456,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,1,20000000,4096,1,14564317855,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,169,labs,binary,4088,2,20000000,4096,1,14565890188,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,510,none,model_biased_exponential,8192,0,20000000,8192,0,15512778732,2000207194793179
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,510,none,model_biased_exponential,8192,1,20000000,8192,0,15517420289,2000207194793179
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,510,none,model_biased_exponential,8192,2,20000000,8192,0,15504278198,2000207194793179
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,340,labs,binary,8192,0,20000000,8192,0,13976865039,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,340,labs,binary,8192,1,20000000,8192,0,13974434262,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,340,labs,binary,8192,2,20000000,8192,0,13975068142,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,255,lind,model_biased_binary,8192,0,20000000,8192,0,13731707908,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,255,lind,model_biased_binary,8192,1,20000000,8192,0,13738604513,2000207165423453
wiki_ts_200M_uint64,200000000,linear_spline,linear_regression,255,lind,model_biased_binary,8192,2,20000000,8192,0,13729965469,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,509,none,model_biased_exponential,8192,0,20000000,8192,0,15215266907,2000207194799250
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,509,none,model_biased_exponential,8192,1,20000000,8192,0,15224263191,2000207194799250
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,509,none,model_biased_exponential,8192,2,20000000,8192,0,15214868483,2000207194799250
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,339,labs,binary,8184,0,20000000,8192,0,14450990851,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,339,labs,binary,8184,1,20000000,8192,0,14449379406,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,339,labs,binary,8184,2,20000000,8192,0,14454466704,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,254,lind,model_biased_binary,8176,0,20000000,8192,0,14123374025,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,254,lind,model_biased_binary,8176,1,20000000,8192,0,14131254670,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,254,lind,model_biased_binary,8176,2,20000000,8192,0,14130865478,2000207165423453
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,510,none,model_biased_exponential,8192,0,20000000,8192,0,15660585449,2000207165470219
wiki_ts_200M_uint64,200000000,linear_regression,linear_regression,510,none,model_biased_exponential,8192,1,20000000,8192,0,15653746003,2000207165470219
