dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",232308816,1,20000000,6383117746,723056512,3485750569,4000416855599819,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",232308816,2,20000000,6399340398,715803540,3497219643,4000416855599819,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",2512867408,0,20000000,14114283432,976104381,2707832609,4000414663628910,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",2512867408,1,20000000,13868961837,988111117,2688278608,4000414663628910,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",2512867408,2,20000000,13923360020,989362008,2689789527,4000414663628910,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",211732560,0,20000000,6303335474,716922969,3979497362,4000419381693980,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",211732560,1,20000000,6287311202,717236086,3959943808,4000419381693980,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",211732560,2,20000000,6275553931,733185563,3962165907,4000419381693980,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",263100496,0,20000000,6443384913,715582935,2602770687,4000414946412221,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",263100496,1,20000000,6498786421,715565385,2612377833,4000414946412221,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",263100496,2,20000000,6482947225,717778543,2623759687,4000414946412221,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",192104528,0,20000000,6208466572,729842595,4235325422,4000424359726891,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",192104528,1,20000000,6206749407,737967929,4233037880,4000424359726891,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",192104528,2,20000000,6214195643,736881003,4229256503,4000424359726891,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",254105680,0,20000000,6470713954,717904940,2881492557,4000415585348000,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",254105680,1,20000000,6466906562,717201817,2879590358,4000415585348000,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",254105680,2,20000000,6469384574,716179980,2885165505,4000415585348000,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",29506384,0,20000000,6199940994,575332097,4650293655,4000416111016969,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",29506384,1,20000000,6195633486,574475690,4647351725,4000416111016969,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",29506384,2,20000000,6176757665,574255106,4647012435,4000416111016969,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1095498064,0,20000000,12224753564,1604276614,3898210211,4000414731673214,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1095498064,1,20000000,9758683256,1594843920,3901630985,4000414731673214,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1095498064,2,20000000,10385696068,1594775471,3883744252,4000414731673214,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",26932816,0,20000000,6147833029,569262299,4890146358,4000418638318678,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",26932816,1,20000000,6198223586,566598652,4880114916,4000418638318678,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",26932816,2,20000000,6196108538,569389820,4887115319,4000418638318678,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",754778448,0,20000000,9191096086,1485759214,4144367638,4000414982616953,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",754778448,1,20000000,9047969799,1501225315,4145680000,4000414982616953,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",754778448,2,20000000,8943943973,1502042048,4135148303,4000414982616953,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",24478288,0,20000000,6174753377,553530071,5084046963,4000423620224276,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",24478288,1,20000000,6127517710,553819302,5084984878,4000423620224276,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",24478288,2,20000000,6112805879,553136922,5091879919,4000423620224276,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",130031440,0,20000000,6052198193,811078779,4343106978,4000415008533978,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",130031440,1,20000000,6870400853,800961480,4286503790,4000415008533978,2000207222435828
books_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",130031440,2,20000000,6859083796,804402789,4289108049,4000415008533978,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",401824760,0,20000000,16282439132,4794809228,6909197180,6000621685988287,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",401824760,1,20000000,16283453707,4786646191,6907441822,6000621685988287,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",401824760,2,20000000,16282207860,4784515131,6910943004,6000621685988287,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",7280,0,20000000,6217016166,1227837463,11090602590,6000620378476922,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",7280,1,20000000,6217169611,1227479134,11088677545,6000620378476922,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",7280,2,20000000,6216757947,1226656596,11088409033,6000620378476922,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",361024,0,20000000,7206195750,1570818710,8209609361,6000621590235076,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",361024,1,20000000,7205810307,1570394153,8199338003,6000621590235076,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",361024,2,20000000,7205950155,1570470323,8204297847,6000621590235076,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",12297304,0,20000000,10014199894,2275640972,6555018074,6000621642539235,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",12297304,1,20000000,10014755157,2275521373,6557630565,6000621642539235,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",12297304,2,20000000,10014028109,2275628133,6557969413,6000621642539235,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",234568888,0,20000000,15925783588,4614332647,7153862011,6000621687266839,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",234568888,1,20000000,15925396468,4613581300,7155059209,6000621687266839,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",234568888,2,20000000,15921845554,4614281958,7153558873,6000621687266839,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",3184,0,20000000,6167818601,1194940485,12344897666,6000615665586851,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",3184,1,20000000,6167975507,1194897265,12344833009,6000615665586851,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",3184,2,20000000,6167802687,1194919158,12348724770,6000615665586851,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",95376,0,20000000,6692560774,1406252981,9178214235,6000621626387846,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",95376,1,20000000,6692405174,1407021770,9169233144,6000621626387846,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",95376,2,20000000,6692581312,1406885574,9174026480,6000621626387846,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",4203264,0,20000000,8890948932,1729585028,6114217007,6000621627745340,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",4203264,1,20000000,8890690656,1729768200,6114509066,6000621627745340,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",4203264,2,20000000,8890540975,1729680768,6113950918,6000621627745340,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",113335240,0,20000000,14503327934,4132734588,7124989839,6000621689546545,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",113335240,1,20000000,14502885843,4131860676,7126321844,6000621689546545,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4,epsilon_recursive=16",113335240,2,20000000,14498145778,4132339369,7126430684,6000621689546545,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",1624,0,20000000,6169150210,777161613,11555496378,6000597739305834,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",1624,1,20000000,6169057569,776988446,11556854935,6000597739305834,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=4096,epsilon_recursive=16",1624,2,20000000,6169191657,777453601,11554541494,6000597739305834,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",24112,0,20000000,6359230947,1320355282,10024852400,6000621541226377,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",24112,1,20000000,6359455500,1320177142,10023480368,6000621541226377,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=512,epsilon_recursive=16",24112,2,20000000,6359451041,1320444338,10022041123,6000621541226377,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",1288816,0,20000000,7979827555,1652012175,7093667106,6000621612711344,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",1288816,1,20000000,7979726983,1651891113,7086781380,6000621612711344,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",1288816,2,20000000,7979478268,1651905357,7089169852,6000621612711344,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",35983288,0,20000000,11650355898,3147101916,7093535780,6000621668663248,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",35983288,1,20000000,11650056012,3147068526,7093587977,6000621668663248,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",35983288,2,20000000,11650240336,3147358490,7092709558,6000621668663248,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",984,0,20000000,6212266700,767919759,13225202605,6000542335948685,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",984,1,20000000,6212487035,768048368,13225390774,6000542335948685,2000207222435828
books_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",984,2,20000000,6212518428,767967620,13229626768,6000542335948685,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,0,20000000,7818559910,11557516883,14980389426,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,0,20000000,7818559910,11557516883,14980389426,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,1,20000000,7826005702,11554579976,14978743362,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,1,20000000,7826005702,11554579976,14978743362,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,2,20000000,7825804186,11556168645,14988123630,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",740154728,2,20000000,7825804186,11556168645,14988123630,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,0,20000000,7823999857,10210597982,14134946606,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,0,20000000,7823999857,10210597982,14134946606,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,1,20000000,7823800117,10215394675,14136553721,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,1,20000000,7823800117,10215394675,14136553721,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,2,20000000,7826530316,10211699787,14136089580,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",740160872,2,20000000,7826530316,10211699787,14136089580,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,0,20000000,7824573502,8793395861,13158141886,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,0,20000000,7824573502,8793395861,13158141886,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,1,20000000,7828351840,8792643416,13157463653,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,1,20000000,7828351840,8792643416,13157463653,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,2,20000000,7822293686,8791485868,13157040635,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",740185448,2,20000000,7822293686,8791485868,13157040635,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,0,20000000,7822779866,7497392756,11943301111,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,0,20000000,7822779866,7497392756,11943301111,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,1,20000000,7832820752,7498634057,11947898658,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,1,20000000,7832820752,7498634057,11947898658,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,2,20000000,7819504369,7506592630,11943765303,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",740283752,2,20000000,7819504369,7506592630,11943765303,4000414476450526,2000207222435828
books_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",742249832,0,20000000,7836236292,4871870983,8203219696,4000414476450526,2000207222435828
