dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,lookup_time,lookup_accu
books_200M_uint64,200000000,radix,linear_spline,16777216,none,model_biased_exponential,268435480,2,20000000,3200272699,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gabs,binary,268435488,0,20000000,4536781600,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gabs,binary,268435488,1,20000000,4534508863,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gabs,binary,268435488,2,20000000,4546738163,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,model_biased_binary,268435496,0,20000000,4183887386,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,model_biased_binary,268435496,1,20000000,4172019436,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,model_biased_binary,268435496,2,20000000,4182243479,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,binary,268435496,0,20000000,4158725309,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,binary,268435496,1,20000000,4148329899,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,gind,binary,268435496,2,20000000,4149207982,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,labs,binary,402653208,0,20000000,3955551748,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,labs,binary,402653208,1,20000000,3952576319,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,labs,binary,402653208,2,20000000,3956296869,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,model_biased_binary,536870936,0,20000000,3413676182,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,model_biased_binary,536870936,1,20000000,3415684353,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,model_biased_binary,536870936,2,20000000,3416011619,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,binary,536870936,0,20000000,3621862256,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,binary,536870936,1,20000000,3634680725,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,16777216,lind,binary,536870936,2,20000000,3624346785,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_linear,536870936,0,20000000,3425444904,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_linear,536870936,1,20000000,3436602054,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_linear,536870936,2,20000000,3427567104,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_exponential,536870936,0,20000000,3036393606,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_exponential,536870936,1,20000000,3049736935,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,none,model_biased_exponential,536870936,2,20000000,3036915489,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gabs,binary,536870944,0,20000000,4438492879,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gabs,binary,536870944,1,20000000,4439623746,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gabs,binary,536870944,2,20000000,4428872574,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,model_biased_binary,536870952,0,20000000,4145137345,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,model_biased_binary,536870952,1,20000000,4147216109,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,model_biased_binary,536870952,2,20000000,4156197729,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,binary,536870952,0,20000000,4134936730,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,binary,536870952,1,20000000,4131862395,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,gind,binary,536870952,2,20000000,4132790717,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,labs,binary,805306392,0,20000000,3877455573,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,labs,binary,805306392,1,20000000,3892135458,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,labs,binary,805306392,2,20000000,3887837740,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,model_biased_binary,1073741848,0,20000000,3282383991,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,model_biased_binary,1073741848,1,20000000,3282780479,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,model_biased_binary,1073741848,2,20000000,3281903769,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,binary,1073741848,0,20000000,3501526108,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,binary,1073741848,1,20000000,3513714053,2000207222435828
books_200M_uint64,200000000,radix,linear_spline,33554432,lind,binary,1073741848,2,20000000,3499728600,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,none,model_biased_exponential,1048,0,20000000,15219024316,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,none,model_biased_exponential,1048,1,20000000,15248335882,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,none,model_biased_exponential,1048,2,20000000,15243328147,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gabs,binary,1056,0,20000000,15352506293,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gabs,binary,1056,1,20000000,15355086512,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gabs,binary,1056,2,20000000,15354902295,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,model_biased_binary,1064,0,20000000,13961861456,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,model_biased_binary,1064,1,20000000,13960346490,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,model_biased_binary,1064,2,20000000,13972047746,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,binary,1064,0,20000000,14144933358,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,binary,1064,1,20000000,14136367950,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,gind,binary,1064,2,20000000,14146675178,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,labs,binary,1560,0,20000000,12658209995,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,labs,binary,1560,1,20000000,12661631068,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,labs,binary,1560,2,20000000,12650674228,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,model_biased_binary,2072,0,20000000,12255778370,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,model_biased_binary,2072,1,20000000,12256581060,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,model_biased_binary,2072,2,20000000,12257339631,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,binary,2072,0,20000000,12433735938,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,binary,2072,1,20000000,12437282022,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,64,lind,binary,2072,2,20000000,12434654193,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,none,model_biased_exponential,2072,0,20000000,12537009949,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,none,model_biased_exponential,2072,1,20000000,12547069141,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,none,model_biased_exponential,2072,2,20000000,12536754864,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gabs,binary,2080,0,20000000,12992370413,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gabs,binary,2080,1,20000000,12981583039,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gabs,binary,2080,2,20000000,12981594828,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,model_biased_binary,2088,0,20000000,11714116858,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,model_biased_binary,2088,1,20000000,11714229634,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,model_biased_binary,2088,2,20000000,11706154837,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,binary,2088,0,20000000,12098965669,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,binary,2088,1,20000000,12088625732,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,gind,binary,2088,2,20000000,12098739555,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,labs,binary,3096,0,20000000,10771950230,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,labs,binary,3096,1,20000000,10771408355,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,labs,binary,3096,2,20000000,10773688053,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,model_biased_binary,4120,0,20000000,10510723202,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,model_biased_binary,4120,1,20000000,10499562567,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,model_biased_binary,4120,2,20000000,10500367133,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,binary,4120,0,20000000,10735520767,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,binary,4120,1,20000000,10736699440,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,128,lind,binary,4120,2,20000000,10739590508,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,none,model_biased_linear,4120,0,20000000,40571442523,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,none,model_biased_linear,4120,1,20000000,40562970816,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,none,model_biased_exponential,4120,0,20000000,10247567935,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,none,model_biased_exponential,4120,1,20000000,10248034757,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,none,model_biased_exponential,4120,2,20000000,10260808628,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gabs,binary,4128,0,20000000,10852158101,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gabs,binary,4128,1,20000000,10854193840,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gabs,binary,4128,2,20000000,10852967944,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,model_biased_binary,4136,0,20000000,9964945867,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,model_biased_binary,4136,1,20000000,9965403962,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,model_biased_binary,4136,2,20000000,9965065354,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,binary,4136,0,20000000,10165540153,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,binary,4136,1,20000000,10176300192,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,gind,binary,4136,2,20000000,10176756445,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,labs,binary,6168,0,20000000,9130638367,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,labs,binary,6168,1,20000000,9121478668,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,labs,binary,6168,2,20000000,9140111982,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,model_biased_binary,8216,0,20000000,8904016642,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,model_biased_binary,8216,1,20000000,8903998426,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,model_biased_binary,8216,2,20000000,8904929956,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,binary,8216,0,20000000,9118160134,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,binary,8216,1,20000000,9128398032,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,256,lind,binary,8216,2,20000000,9116886986,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_linear,8216,0,20000000,21309631185,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_linear,8216,1,20000000,21320084816,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_linear,8216,2,20000000,21308933519,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_exponential,8216,0,20000000,9045227615,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_exponential,8216,1,20000000,9033974909,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,none,model_biased_exponential,8216,2,20000000,9034624124,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gabs,binary,8224,0,20000000,9447955615,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gabs,binary,8224,1,20000000,9458596399,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gabs,binary,8224,2,20000000,9448052218,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gind,model_biased_binary,8232,0,20000000,8687147719,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gind,model_biased_binary,8232,1,20000000,8677165492,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gind,model_biased_binary,8232,2,20000000,8687981744,2000207222435828
books_200M_uint64,200000000,radix,linear_regression,512,gind,binary,8232,0,20000000,8712734941,2000207222435828
