dataset,n_keys,rmi,layer1,layer2,n_models,bounds,size_in_bytes,rep,build_time,checksum
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,gind,4144,2,6249098929,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,labs,6176,0,6387773393,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,labs,6176,1,6400759284,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,labs,6176,2,6400851000,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,lind,8224,0,6474709126,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,lind,8224,1,6487430594,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,256,lind,8224,2,6500185083,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,none,4128,0,5694450171,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,none,4128,1,5707480569,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,none,4128,2,5694439944,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gabs,4136,0,8506620643,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gabs,4136,1,8530212746,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gabs,4136,2,8519342664,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gind,4144,0,8377257695,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gind,4144,1,8390509216,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,gind,4144,2,8390701987,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,labs,6176,0,8465015756,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,labs,6176,1,8490446052,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,labs,6176,2,8477768662,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,lind,8224,0,8580729948,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,lind,8224,1,8580202002,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,256,lind,8224,2,8593637060,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,none,4120,0,1070930938,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,none,4120,1,1097016928,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,none,4120,2,1083303213,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gabs,4128,0,3628835545,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gabs,4128,1,3655246608,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gabs,4128,2,3641956593,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gind,4136,0,3468562608,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gind,4136,1,3480347806,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,gind,4136,2,3480236837,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,labs,6168,0,3650354510,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,labs,6168,1,3650844792,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,labs,6168,2,3662329898,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,lind,8216,0,3748217875,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,lind,8216,1,3748793911,0
books_200M_uint64,200000000,ours,radix,linear_spline,256,lind,8216,2,3761607150,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,none,4120,0,3174839273,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,none,4120,1,3174847814,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,none,4120,2,3174780214,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gabs,4128,0,5780709222,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gabs,4128,1,5793423121,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gabs,4128,2,5780590194,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gind,4136,0,5577091875,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gind,4136,1,5603031294,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,gind,4136,2,5590451938,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,labs,6168,0,5737814418,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,labs,6168,1,5750059835,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,labs,6168,2,5737199450,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,lind,8216,0,5826098332,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,lind,8216,1,5838414492,0
books_200M_uint64,200000000,ours,radix,linear_regression,256,lind,8216,2,5837859806,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,none,8240,0,1813037235,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,none,8240,1,1813072567,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,none,8240,2,1826056088,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gabs,8248,0,5205825276,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gabs,8248,1,5205613930,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gabs,8248,2,5218546167,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gind,8256,0,5054357446,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gind,8256,1,5079870545,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,gind,8256,2,5067154846,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,labs,12336,0,5077020555,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,labs,12336,1,5102844143,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,labs,12336,2,5090168414,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,lind,16432,0,5135985591,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,lind,16432,1,5136259129,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,512,lind,16432,2,5136107727,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,none,8240,0,3951659452,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,none,8240,1,3977572622,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,none,8240,2,3964572759,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gabs,8248,0,7342080376,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gabs,8248,1,7354551242,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gabs,8248,2,7354338873,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gind,8256,0,7222302944,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gind,8256,1,7235373802,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,gind,8256,2,7222408086,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,labs,12336,0,7222070957,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,labs,12336,1,7222151270,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,labs,12336,2,7235022052,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,lind,16432,0,7271578863,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,lind,16432,1,7284651589,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,512,lind,16432,2,7271629665,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,none,8224,0,1475375094,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,none,8224,1,1487977179,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,none,8224,2,1488075844,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gabs,8232,0,4314052451,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gabs,8232,1,4326822513,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gabs,8232,2,4314253867,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gind,8240,0,4208695000,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gind,8240,1,4221401213,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,gind,8240,2,4208542763,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,labs,12320,0,4269934894,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,labs,12320,1,4270084681,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,labs,12320,2,4283032855,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,lind,16416,0,4350353349,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,lind,16416,1,4362807565,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,512,lind,16416,2,4362790693,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,none,8224,0,3572027073,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,none,8224,1,3597848397,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,none,8224,2,3584945817,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gabs,8232,0,6352325316,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gabs,8232,1,6366576492,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gabs,8232,2,6365597134,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gind,8240,0,6300330157,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gind,8240,1,6313150204,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,gind,8240,2,6313295903,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,labs,12320,0,6362973465,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,labs,12320,1,6375845015,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,labs,12320,2,6375813623,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,lind,16416,0,6430038432,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,lind,16416,1,6443033488,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,512,lind,16416,2,6442841663,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,none,8224,0,3576981897,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,none,8224,1,3576967658,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,none,8224,2,3577128866,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gabs,8232,0,6367623989,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gabs,8232,1,6380438389,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gabs,8232,2,6380499156,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gind,8240,0,6260794963,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gind,8240,1,6273523307,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,gind,8240,2,6260516986,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,labs,12320,0,6393711589,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,labs,12320,1,6406866308,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,labs,12320,2,6406886737,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,lind,16416,0,6479034541,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,lind,16416,1,6491710804,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,512,lind,16416,2,6504114195,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,none,8224,0,5690841475,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,none,8224,1,5691107354,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,none,8224,2,5703554991,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gabs,8232,0,8490600408,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gabs,8232,1,8517397559,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gabs,8232,2,8503604256,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gind,8240,0,8380447144,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gind,8240,1,8406130838,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,gind,8240,2,8393134443,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,labs,12320,0,8464644613,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,labs,12320,1,8490493931,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,labs,12320,2,8477707706,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,lind,16416,0,8579686147,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,lind,16416,1,8580226066,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,512,lind,16416,2,8579884962,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,none,8216,0,1078457150,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,none,8216,1,1077458810,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,none,8216,2,1078741028,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gabs,8224,0,3620215301,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gabs,8224,1,3646221362,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gabs,8224,2,3632339334,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gind,8232,0,3472058330,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gind,8232,1,3485459493,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,gind,8232,2,3485478230,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,labs,12312,0,3646928682,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,labs,12312,1,3646943906,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,labs,12312,2,3649066600,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,lind,16408,0,3741434399,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,lind,16408,1,3754358287,0
books_200M_uint64,200000000,ours,radix,linear_spline,512,lind,16408,2,3741197538,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,none,8216,0,3161959670,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,none,8216,1,3160528254,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,none,8216,2,3161769022,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gabs,8224,0,5769661963,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gabs,8224,1,5782360847,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gabs,8224,2,5769329470,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gind,8232,0,5566769672,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gind,8232,1,5592448527,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,gind,8232,2,5580122786,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,labs,12312,0,5728626601,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,labs,12312,1,5728248956,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,labs,12312,2,5741238116,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,lind,16408,0,5815834694,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,lind,16408,1,5828872240,0
books_200M_uint64,200000000,ours,radix,linear_regression,512,lind,16408,2,5827954692,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,none,16432,0,1812794956,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,none,16432,1,1812864022,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,none,16432,2,1825450762,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gabs,16440,0,5209294520,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gabs,16440,1,5209215994,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gabs,16440,2,5222242038,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gind,16448,0,5075127735,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gind,16448,1,5075237245,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,gind,16448,2,5075257820,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,labs,24624,0,5096237785,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,labs,24624,1,5096326588,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,labs,24624,2,5109088615,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,lind,32816,0,5145077185,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,lind,32816,1,5145214198,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,1024,lind,32816,2,5145104742,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,1024,none,16432,0,3950990861,0
